datetime,PM2.5
2022-05-06 20:00:00,18.5
2022-05-06 21:00:00,26.94
2022-05-06 22:00:00,40.03
2022-05-06 23:00:00,30.98
2022-05-07 00:00:00,31.0
2022-05-07 01:00:00,26.62
2022-05-07 02:00:00,1.98
2022-05-07 03:00:00,6.2
2022-05-08 09:00:00,8.3
2022-05-08 10:00:00,8.16
2022-05-08 11:00:00,13.18
2022-05-09 08:00:00,14.49
2022-05-09 09:00:00,11.05
2022-05-09 10:00:00,10.96
2022-05-09 11:00:00,10.07
2022-05-09 12:00:00,8.08
2022-05-09 13:00:00,6.48
2022-05-09 14:00:00,7.28
2022-05-09 15:00:00,14.09
2022-05-09 16:00:00,33.4
2022-05-10 13:00:00,9.74
2022-05-10 14:00:00,11.78
2022-05-10 15:00:00,18.13
2022-05-10 16:00:00,23.47
2022-05-11 06:00:00,29.21
2022-05-12 08:00:00,12.64
2022-05-12 09:00:00,12.03
2022-05-12 10:00:00,13.12
2022-05-12 11:00:00,9.03
2022-05-12 12:00:00,11.77
2022-05-12 13:00:00,19.65
2022-05-14 08:00:00,15.49
2022-05-14 09:00:00,12.99
2022-05-14 10:00:00,13.99
2022-05-14 11:00:00,13.49
2022-05-14 12:00:00,14.37
2022-05-14 13:00:00,15.0
2022-05-14 14:00:00,17.3
2022-05-14 15:00:00,22.98
2022-05-14 16:00:00,28.76
2022-05-14 17:00:00,35.81
2022-05-14 18:00:00,41.47
2022-05-14 19:00:00,36.29
2022-05-14 20:00:00,32.1
2022-05-14 21:00:00,34.46
2022-05-14 22:00:00,29.87
2022-05-14 23:00:00,32.58
2022-05-15 00:00:00,35.38
2022-05-15 01:00:00,35.78
2022-05-16 10:00:00,15.25
2022-05-16 11:00:00,17.65
2022-05-18 10:00:00,10.55
2022-05-19 09:00:00,12.6
2022-05-19 10:00:00,13.11
2022-05-19 11:00:00,13.6
2022-05-19 12:00:00,16.45
2022-05-19 13:00:00,15.3
2022-05-19 14:00:00,15.16
2022-05-19 15:00:00,18.67
2022-05-19 16:00:00,27.44
2022-05-19 17:00:00,30.25
2022-05-19 18:00:00,30.09
2022-05-19 19:00:00,32.25
2022-05-19 20:00:00,24.3
2022-05-19 21:00:00,37.44
2022-05-19 22:00:00,43.28
2022-05-19 23:00:00,64.47
2022-05-20 00:00:00,58.1
2022-05-20 01:00:00,52.38
2022-05-20 02:00:00,50.16
2022-05-20 03:00:00,41.42
2022-05-20 04:00:00,96.84
2022-05-20 05:00:00,54.0
2022-05-20 06:00:00,23.87
2022-05-20 07:00:00,15.68
2022-05-20 08:00:00,12.21
2022-05-20 09:00:00,11.82
2022-05-20 10:00:00,9.64
2022-05-20 12:00:00,11.57
2022-05-20 15:00:00,22.81
2022-05-20 16:00:00,29.49
2022-05-20 17:00:00,43.05
2022-05-20 18:00:00,41.11
2022-05-20 19:00:00,38.03
2022-05-20 20:00:00,41.99
2022-05-20 21:00:00,37.04
2022-05-20 22:00:00,32.16
2022-05-20 23:00:00,26.25
2022-05-21 00:00:00,25.27
2022-05-21 01:00:00,31.06
2022-05-21 02:00:00,34.61
2022-05-21 03:00:00,17.05
2022-05-21 07:00:00,8.77
2022-05-21 08:00:00,11.35
2022-05-21 09:00:00,12.77
2022-05-21 10:00:00,13.18
2022-05-23 07:00:00,39.79
2022-05-23 08:00:00,19.77
2022-05-23 09:00:00,11.59
2022-05-23 10:00:00,8.9
2022-05-23 11:00:00,9.96
2022-05-23 12:00:00,13.85
2022-05-23 13:00:00,15.79
2022-05-23 14:00:00,19.45
2022-05-23 15:00:00,21.58
2022-05-23 16:00:00,25.62
2022-05-23 17:00:00,22.64
2022-05-23 18:00:00,19.96
2022-05-23 19:00:00,34.29
2022-05-23 20:00:00,30.35
2022-05-23 21:00:00,35.57
2022-05-23 22:00:00,35.88
2022-05-23 23:00:00,36.35
2022-05-24 00:00:00,54.06
2022-05-24 01:00:00,34.53
2022-05-24 02:00:00,40.82
2022-05-24 03:00:00,53.22
2022-05-24 04:00:00,45.98
2022-05-24 05:00:00,70.1
2022-05-24 06:00:00,69.33
2022-05-24 07:00:00,51.28
2022-05-24 08:00:00,30.22
2022-05-24 09:00:00,15.46
2022-05-24 10:00:00,12.66
2022-05-24 11:00:00,10.11
2022-05-24 12:00:00,9.73
2022-05-24 13:00:00,10.54
2022-05-24 14:00:00,15.49
2022-05-24 15:00:00,25.65
2022-05-24 16:00:00,35.09
2022-05-24 17:00:00,44.47
2022-05-24 18:00:00,46.1
2022-05-24 19:00:00,30.86
2022-05-24 20:00:00,20.52
2022-05-24 21:00:00,12.47
2022-05-24 22:00:00,6.5
2022-05-24 23:00:00,5.72
2022-05-25 00:00:00,5.89
2022-05-25 01:00:00,7.64
2022-05-25 02:00:00,13.95
2022-05-25 03:00:00,17.61
2022-05-25 04:00:00,24.21
2022-05-25 05:00:00,29.69
2022-05-25 06:00:00,27.76
2022-05-25 07:00:00,29.22
2022-05-25 08:00:00,20.63
2022-05-25 09:00:00,23.55
2022-05-25 10:00:00,24.57
2022-05-25 11:00:00,23.88
2022-05-25 12:00:00,18.29
2022-05-25 13:00:00,18.21
2022-05-25 14:00:00,27.17
2022-05-25 15:00:00,33.42
2022-05-25 16:00:00,47.08
2022-05-25 17:00:00,70.37
2022-05-25 18:00:00,58.13
2022-05-25 19:00:00,48.93
2022-05-25 20:00:00,50.59
2022-05-25 21:00:00,50.1
2022-05-25 22:00:00,74.23
2022-05-25 23:00:00,75.46
2022-05-26 00:00:00,72.47
2022-05-26 01:00:00,56.63
2022-05-26 02:00:00,64.5
2022-05-26 03:00:00,59.3
2022-05-26 04:00:00,60.55
2022-05-26 05:00:00,66.16
2022-05-26 06:00:00,63.54
2022-05-26 07:00:00,70.22
2022-05-26 08:00:00,50.1
2022-05-26 09:00:00,31.96
2022-05-26 10:00:00,30.18
2022-05-26 11:00:00,28.57
2022-05-26 12:00:00,16.8
2022-05-26 13:00:00,22.72
2022-05-26 14:00:00,47.45
2022-05-26 15:00:00,44.34
2022-05-31 04:00:00,46.1
2022-05-31 05:00:00,54.97
2022-05-31 06:00:00,18.12
2022-05-31 07:00:00,10.23
2022-05-31 08:00:00,9.85
2022-05-31 09:00:00,9.51
2022-05-31 10:00:00,9.89
2022-05-31 11:00:00,10.87
2022-05-31 12:00:00,10.44
2022-05-31 13:00:00,12.12
2022-05-31 14:00:00,13.54
2022-05-31 15:00:00,17.35
2022-05-31 16:00:00,25.52
2022-05-31 17:00:00,35.24
2022-05-31 18:00:00,40.92
2022-05-31 19:00:00,34.41
2022-05-31 20:00:00,30.16
2022-05-31 21:00:00,28.15
2022-05-31 22:00:00,29.57
2022-05-31 23:00:00,28.54
2022-06-01 00:00:00,30.78
2022-06-01 01:00:00,29.92
2022-06-01 02:00:00,39.61
2022-06-01 03:00:00,46.48
2022-06-01 04:00:00,46.03
2022-06-01 05:00:00,34.68
2022-06-01 06:00:00,15.85
2022-06-01 07:00:00,9.38
2022-06-01 08:00:00,9.45
2022-06-01 09:00:00,8.86
2022-06-01 10:00:00,9.5
2022-06-01 11:00:00,9.85
2022-06-01 12:00:00,14.52
2022-06-01 13:00:00,25.28
2022-06-01 14:00:00,26.01
2022-06-01 15:00:00,31.83
2022-06-01 16:00:00,38.4
2022-06-02 16:00:00,25.37
2022-06-02 17:00:00,33.6
2022-06-02 18:00:00,32.75
2022-06-02 19:00:00,26.02
2022-06-02 20:00:00,14.97
2022-06-02 21:00:00,15.88
2022-06-02 22:00:00,17.2
2022-06-02 23:00:00,18.99
2022-06-03 00:00:00,20.13
2022-06-03 01:00:00,26.67
2022-06-03 02:00:00,14.36
2022-06-03 03:00:00,18.96
2022-06-03 04:00:00,35.76
2022-06-03 05:00:00,40.93
2022-06-03 06:00:00,17.34
2022-06-03 07:00:00,10.63
2022-06-03 08:00:00,11.4
2022-06-03 09:00:00,11.5
2022-06-03 10:00:00,10.23
2022-06-03 11:00:00,9.34
2022-06-03 12:00:00,9.75
2022-06-03 13:00:00,10.65
2022-06-03 14:00:00,13.64
2022-06-03 15:00:00,16.55
2022-06-03 16:00:00,26.74
2022-06-03 17:00:00,30.91
2022-06-03 18:00:00,34.4
2022-06-03 19:00:00,37.26
2022-06-03 20:00:00,36.3
2022-06-03 21:00:00,27.03
2022-06-03 22:00:00,17.56
2022-06-03 23:00:00,16.29
2022-06-04 00:00:00,18.35
2022-06-04 01:00:00,14.69
2022-06-04 02:00:00,24.88
2022-06-04 03:00:00,29.22
2022-06-04 04:00:00,42.01
2022-06-04 05:00:00,23.68
2022-06-04 06:00:00,11.99
2022-06-04 07:00:00,10.67
2022-06-04 08:00:00,11.11
2022-06-04 09:00:00,11.62
2022-06-04 10:00:00,12.79
2022-06-04 11:00:00,12.88
2022-06-04 12:00:00,13.71
2022-06-04 13:00:00,14.83
2022-06-08 03:00:00,10.47
2022-06-08 04:00:00,20.48
2022-06-08 05:00:00,24.04
2022-06-08 06:00:00,18.4
2022-06-08 07:00:00,13.33
2022-06-08 08:00:00,13.81
2022-06-08 09:00:00,16.85
2022-06-08 10:00:00,12.85
2022-06-08 11:00:00,9.44
2022-06-08 12:00:00,15.0
2022-06-08 13:00:00,10.1
2022-06-08 14:00:00,15.69
2022-06-08 15:00:00,15.17
2022-06-08 16:00:00,24.78
2022-06-08 17:00:00,32.49
2022-06-08 18:00:00,33.47
2022-06-08 19:00:00,49.75
2022-06-08 20:00:00,51.53
2022-06-08 21:00:00,52.72
2022-06-08 22:00:00,48.62
2022-06-08 23:00:00,53.15
2022-06-09 00:00:00,55.84
2022-06-09 01:00:00,45.34
2022-06-09 02:00:00,11.02
2022-06-09 03:00:00,18.05
2022-06-09 04:00:00,39.78
2022-06-09 05:00:00,48.14
2022-06-09 06:00:00,34.22
2022-06-09 07:00:00,16.41
2022-06-09 08:00:00,11.74
2022-06-09 09:00:00,14.27
2022-06-09 10:00:00,11.04
2022-06-09 11:00:00,9.41
2022-06-09 12:00:00,8.36
2022-06-09 13:00:00,7.9
2022-06-09 14:00:00,10.12
2022-06-09 15:00:00,14.63
2022-06-09 16:00:00,24.53
2022-06-09 17:00:00,33.34
2022-06-09 18:00:00,30.36
2022-06-09 19:00:00,32.74
2022-06-09 20:00:00,28.2
2022-06-09 21:00:00,26.47
2022-06-09 22:00:00,21.71
2022-06-09 23:00:00,25.99
2022-06-10 00:00:00,37.67
2022-06-10 01:00:00,36.12
2022-06-10 02:00:00,34.6
2022-06-10 03:00:00,41.2
2022-06-10 04:00:00,38.5
2022-06-10 05:00:00,38.73
2022-06-10 06:00:00,34.17
2022-06-10 07:00:00,43.09
2022-06-10 08:00:00,23.48
2022-06-10 09:00:00,10.87
2022-06-10 10:00:00,9.26
2022-06-10 11:00:00,9.38
2022-06-10 12:00:00,13.79
2022-06-10 13:00:00,14.12
2022-06-10 14:00:00,11.89
2022-06-10 15:00:00,19.01
2022-06-10 16:00:00,28.65
2022-06-10 17:00:00,38.65
2022-06-10 18:00:00,42.17
2022-06-10 19:00:00,46.46
2022-06-10 20:00:00,45.76
2022-06-10 21:00:00,55.67
2022-06-10 22:00:00,57.61
2022-06-10 23:00:00,42.43
2022-06-11 00:00:00,41.04
2022-06-11 01:00:00,25.56
2022-06-11 02:00:00,19.97
2022-06-11 03:00:00,22.65
2022-06-11 04:00:00,82.85
2022-06-11 05:00:00,72.73
2022-06-11 06:00:00,19.43
2022-06-11 07:00:00,14.95
2022-06-11 08:00:00,10.47
2022-06-11 09:00:00,10.73
2022-06-11 10:00:00,11.23
2022-06-11 11:00:00,10.95
2022-06-11 12:00:00,12.29
2022-06-11 13:00:00,12.73
2022-06-11 14:00:00,13.97
2022-06-11 15:00:00,18.41
2022-06-11 16:00:00,25.25
2022-06-11 17:00:00,33.71
2022-06-11 18:00:00,33.82
2022-06-11 19:00:00,32.83
2022-06-11 20:00:00,31.66
2022-06-11 21:00:00,29.11
2022-06-11 22:00:00,28.66
2022-06-11 23:00:00,25.12
2022-06-12 00:00:00,19.21
2022-06-12 01:00:00,16.04
2022-06-12 02:00:00,18.29
2022-06-12 03:00:00,35.22
2022-06-12 04:00:00,50.68
2022-06-12 05:00:00,40.87
2022-06-12 06:00:00,28.35
2022-06-12 07:00:00,17.01
2022-06-12 08:00:00,16.79
2022-06-12 09:00:00,20.23
2022-06-12 10:00:00,18.6
2022-06-12 11:00:00,15.48
2022-06-12 12:00:00,10.91
2022-06-15 11:00:00,26.74
2022-06-15 12:00:00,23.14
2022-06-15 13:00:00,19.84
2022-06-15 14:00:00,19.32
2022-06-15 15:00:00,27.13
2022-06-15 16:00:00,38.01
2022-06-15 17:00:00,46.44
2022-06-15 18:00:00,46.0
2022-06-15 19:00:00,40.69
2022-06-15 20:00:00,40.17
2022-06-15 21:00:00,46.74
2022-06-15 22:00:00,47.17
2022-06-15 23:00:00,33.46
2022-06-16 00:00:00,42.81
2022-06-16 01:00:00,48.97
2022-06-16 02:00:00,81.97
2022-06-16 03:00:00,55.7
2022-06-16 04:00:00,61.59
2022-06-16 05:00:00,77.41
2022-06-16 06:00:00,58.97
2022-06-16 07:00:00,47.67
2022-06-16 08:00:00,21.72
2022-06-16 09:00:00,35.85
2022-06-16 10:00:00,29.22
2022-06-16 11:00:00,23.44
2022-06-16 12:00:00,17.57
2022-06-16 13:00:00,15.94
2022-06-16 14:00:00,17.9
2022-06-16 15:00:00,23.6
2022-06-16 16:00:00,42.32
2022-06-16 17:00:00,49.12
2022-06-16 18:00:00,45.65
2022-06-16 19:00:00,43.67
2022-06-16 20:00:00,49.43
2022-06-16 21:00:00,50.71
2022-06-16 22:00:00,35.28
2022-06-16 23:00:00,37.43
2022-06-17 00:00:00,48.68
2022-06-17 01:00:00,66.58
2022-06-17 02:00:00,64.71
2022-06-17 03:00:00,50.76
2022-06-17 04:00:00,70.62
2022-06-17 05:00:00,86.07
2022-06-17 06:00:00,89.62
2022-06-17 07:00:00,41.03
2022-06-17 08:00:00,20.33
2022-06-17 09:00:00,23.32
2022-06-17 10:00:00,19.75
2022-06-17 11:00:00,18.85
2022-06-17 12:00:00,18.74
2022-06-17 13:00:00,17.45
2022-06-17 14:00:00,18.15
2022-06-17 15:00:00,20.51
2022-06-17 16:00:00,28.56
2022-06-17 17:00:00,31.43
2022-06-17 18:00:00,37.54
2022-06-17 19:00:00,42.12
2022-06-17 20:00:00,43.71
2022-06-17 21:00:00,41.82
2022-06-17 22:00:00,37.05
2022-06-17 23:00:00,33.49
2022-06-18 00:00:00,28.53
2022-06-18 01:00:00,29.14
2022-06-18 02:00:00,37.25
2022-06-18 03:00:00,36.36
2022-06-18 04:00:00,58.61
2022-06-18 05:00:00,59.59
2022-06-18 06:00:00,29.32
2022-06-18 07:00:00,23.06
2022-06-18 08:00:00,22.72
2022-06-18 09:00:00,15.79
2022-06-18 10:00:00,15.41
2022-06-18 11:00:00,18.93
2022-06-18 12:00:00,23.78
